UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
101471,"R",6594002,"R",2815221,"R",0,"R",2815221,"R",9409223,"R",1842834,"Z",0,"R",393640,"R",393640,"Z",0,"R",18361666,"R",18361666,"R",18755306,"R",2868740,"R",2815221,"Z",0,"Z",0,"R",-13187210,"R",-10371989,"R",10000,"R",233506,"R",5080674,"R",4244524,"R",4350,"R",9573054,"R",6757834,"Z",0,"Z",0,"R",13682171,"R",12531363,"R",1150808,"R",-4400515,"R",-7122282,"R",-10371989,"R",60804,"R",2416068,"R",2711482,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",106261,"A",,"R",286,"R",5294901,"Z",0,"R",8018249,"Z",0,"R",335348,"Z",0,"Z",0,"Z",0,"R",12306,"R",15760,"R",8381663,"R",13676564,"R",0,"R",0,"R",0,"R",5607,"R",5607,"R",13682171,"R",6712047,"R",3949434,"Z",0,"Z",0,"Z",0,"Z",0,"R",1437559,"R",929494,"R",1646112,"R",1079637,"R",1619285,"R",743119,"R",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"R",1116360,"R",0,"R",12531363,"R",6701684,"R",2459608,"R",816524,"R",297337,"R",0,"R",2256210,1 ,"R",828433,"R",11239801,"R",1954141,"R",1641925,"R",335348,"Z",0,"R",0,"Z",0,"Z",0,"R",1941013,"R",2276361,"R",2276361,"Z",0,"R",2276361,"R",0,2 ,"A",,"A",
101480,"R",104792000,"R",169764000,"R",13430000,"R",183194000,"R",287986000,"R",18587000,"R",3665000,"R",75645000,"R",79310000,"R",76896000,"R",128103000,"R",204999000,"R",284309000,"R",15708000,"R",100931000,"R",11414000,"R",973000,"R",-106762000,"R",6556000,"R",6315379,"R",16346011,"R",210552794,"R",20494566,"R",44875011,"R",298583761,"R",142134841,"R",0,"R",0,"R",199809000,"R",166849000,"R",32960000,"R",17769000,"R",-44173000,"R",6556000,"R",47662000,"R",4919000,"R",2965000,"R",2180000,"R",2180000,"R",0,"R",13995000,"R",0,"R",0,"R",0,"R",2396000,"R",74117000,"R",0,"R",38898000,"R",0,"R",13719000,"R",0,"R",0,"R",0,"R",1172000,"R",221000,"R",54010000,"R",128127000,"R",0,"R",0,"R",0,"R",71682000,"R",71682000,"R",199809000,"R",68204892,"R",33103819,"R",4701161,"R",838636,"R",3057981,"R",1061343,"R",10789831,"R",4217591,"R",24907677,"R",7174288,"R",28030293,"R",8815933,"R",12476000,"R",14652166,"R",1960941,"R",0,"R",0,"R",0,"R",0,"R",28999,"R",0,"R",166849000,"R",57172551,"R",21752476,"R",37064000,"R",7184000,"R",2640000,"R",41035973,1 ,"R",6545000,"R",73194000,"R",15708000,"R",13228000,"R",13719000,"R",0,"R",0,"R",0,"R",0,"R",23967000,"R",37686000,"R",25210000,"R",0,"R",25210000,"R",12476000,1 ,"R",12405374,"R",13359013
101505,"R",61545387,"R",59508578,"R",10497783,"R",70006361,"R",131551748,"R",5853686,"R",2578000,"R",11438047,"R",14016047,"R",22529043,"R",53213703,"R",75742746,"R",89758793,"R",6733297,"R",43089456,"R",3639863,"R",1218919,"R",-7034894,"R",40913344,"R",8928715,"R",481093,"R",86974457,"R",12001926,"R",310757,"R",108696948,"R",40259656,"Z",0,"Z",0,"R",56115135,"R",52045240,"R",4069895,"R",58201487,"R",-21358038,"R",40913344,"R",17413587,"R",2136980,"R",3030968,"R",253985,"R",152432,"R",101553,"R",234158,"A",,"Z",0,"A",,"R",464443,"R",23534121,"Z",0,"R",21740504,"R",110000,"R",10633280,"Z",0,"Z",0,"R",67709,"R",-5278,"R",33799,"R",32580014,"R",56114135,"Z",0,"Z",0,"R",1000,"R",0,"R",1000,"R",56115135,"R",29895817,"R",16683952,"Z",0,"Z",0,"R",60633,"R",25301,"R",1173618,"R",539783,"R",6627191,"R",3311836,"R",9549835,"R",3970152,"R",4556525,"Z",0,"R",0,"A",,"A",,"A",,"A",,"R",181621,"R",0,"R",52045240,"R",24531024,"R",8637642,"R",5312710,"R",2341985,"R",574238,"R",10647641,1 ,"R",2875618,"R",32771000,"R",3508000,"R",5184427,"R",10633280,"R",501873,"R",708995,"Z",0,"R",102095,"R",2055522,"R",14001765,"R",9445240,"Z",0,"R",9445240,"R",4556525,1 ,"R",1252272,"R",1226719
101514,"R",44110605,"R",108404582,"R",12931238,"R",121335820,"R",165446425,"R",7924867,"R",3101000,"R",13087755,"R",16188755,"R",24347598,"R",56664456,"R",81012054,"R",97200809,"R",6286846,"R",81611905,"R",2765678,"R",0,"R",-14493946,"R",69883637,"R",4380954,"R",11508547,"R",118413944,"R",17936133,"R",2037756,"R",154277334,"R",49502280,"R",0,"R",3629527,"R",68613965,"R",64905594,"R",3708371,"R",87042943,"R",-20867677,"R",69883637,"R",23429790,"R",1688898,"R",1919221,"R",41791,"R",3736,"R",38055,"R",513025,"A",,"R",61367,"A",,"R",0,"R",27654092,"R",0,"R",25814684,"R",0,"R",12867878,"R",0,"R",0,"R",337858,"R",41796,"R",94083,"R",39156299,"R",66810391,"R",350000,"R",1453574,"R",0,"R",0,"R",1803574,"R",68613965,"R",32058767,"R",16761951,"R",0,"R",0,"R",0,"R",0,"R",4653100,"R",2012847,"R",6948301,"R",3353004,"R",11180194,"R",4473048,"R",6885593,"R",108164,"R",0,"A",,"A",,"A",,"A",,"R",3071475,"R",0,"R",64905594,"R",26600850,"R",9099501,"R",5513485,"R",4741711,"R",1008857,"R",17941190,1 ,"R",3433217,"R",34626000,"R",3658000,"R",6560000,"R",12848368,"R",197996,"R",520466,"R",0,"R",0,"R",2112240,"R",15679070,"R",8793477,"R",0,"R",8793477,"R",6885593,1 ,"R",10798710,"R",11329573
101569,"R",13124896,"R",54003529,"R",2765388,"R",56768917,"R",69893813,"R",4136408,"R",1132970,"R",4312719,"R",5445689,"R",22980447,"R",37046344,"R",60026791,"R",65472480,"R",4809223,"R",28397748,"R",3104748,"R",0,"R",-27753978,"R",3748518,"R",2433577,"R",7260103,"R",48255926,"R",8395216,"R",20150389,"R",86495211,"R",32491680,"R",0,"R",0,"R",50203300,"R",50317757,"R",-114457,"R",19794909,"R",-15931934,"R",3748518,"R",3529445,"R",8772731,"R",1302102,"R",143320,"R",137373,"R",5947,"R",666810,"A",,"R",463635,"A",,"R",226680,"R",15104723,"R",0,"R",13666306,"R",0,"R",10757436,"R",0,"R",0,"R",0,"R",57972,"R",0,"R",24481714,"R",39586437,"R",0,"R",10583213,"R",0,"R",33650,"R",10616863,"R",50203300,"R",16735508,"R",9685513,"R",0,"R",0,"R",121971,"R",21261,"R",1938835,"R",1267717,"R",4131281,"R",2600330,"R",5935096,"R",2301177,"R",5948187,"R",1067223,"R",183106,"A",,"A",,"A",,"A",,"R",14439656,"R",674259,"R",50317757,"R",16733363,"R",5548707,"R",4020735,"R",1585465,"R",436029,"R",21993458,1 ,"R",14000,"R",21326000,"R",2538000,"R",3605523,"R",10375680,"R",381756,"R",430542,"R",137373,"R",0,"R",1916710,"R",13242061,"R",6953886,"R",339988,"R",7293874,"R",5948187,1 ,"R",585325,"R",585770
101587,"R",29431212,"R",53343761,"R",1962948,"R",55306709,"R",84737921,"R",9564906,"R",1290000,"R",68424936,"R",69714936,"R",46870000,"R",2105186,"R",48975186,"R",118690122,"R",5485118,"R",16588240,"R",0,"R",423478,"R",-46884131,"R",-29872413,"R",492526,"R",0,"R",76348601,"R",6759342,"R",1972929,"R",85573398,"R",32175231,"R",0,"R",0,"R",66070774,"R",68310005,"R",-2239231,"R",-10996419,"R",-16636763,"R",-29872413,"R",32293532,"R",3259927,"R",224985,"R",0,"R",0,"R",0,"R",4912766,"R",0,"R",0,"R",0,"R",2558521,"R",43249731,"R",0,"R",16390241,"R",0,"R",5630473,"R",0,"R",0,"R",0,"R",1990,"R",258938,"R",22281642,"R",65531373,"R",0,"R",0,"R",0,"R",539401,"R",539401,"R",66070774,"R",28697123,"R",13661941,"R",684673,"R",154414,"R",1362110,"R",0,"R",5265264,"R",1826641,"R",9692360,"R",3354528,"R",7513894,"R",3224991,"R",307000,"R",4507956,"R",538616,"R",0,"R",0,"R",0,"R",0,"R",10279625,"R",2377229,"R",68310005,"R",25138360,"R",12914908,"R",16457,"R",2511475,"R",2474959,"R",25253846,1 ,"R",1036000,"R",35603000,"R",3655000,"R",6829606,"R",5630473,"R",3259927,"R",224985,"R",0,"R",0,"R",3823871,"R",12939256,"R",10286510,"R",2345746,"R",12632256,"R",307000,1 ,"R",423384,"R",423478
101602,"R",9549321,"R",11115412,"R",863693,"R",11979105,"R",21528426,"R",2230512,"R",205000,"R",3595865,"R",3800865,"R",1440000,"R",19491974,"R",20931974,"R",24732839,"R",2571396,"R",10054106,"R",589960,"Z",0,"R",-14189363,"R",-3545297,"R",411893,"R",1790723,"R",17681616,"R",5025333,"R",171801,"R",25081366,"R",13382259,"Z",0,"Z",0,"R",18182582,"R",18287512,"R",-104930,"R",4414633,"R",-7855000,"R",-3545297,"R",2601113,"R",1619372,"R",1011872,"R",40000,"R",40000,"R",0,"R",229508,"A",,"R",25881,"A",,"R",69780,"R",5597526,"Z",0,"R",7403748,"R",248468,"R",4604054,"Z",0,"Z",0,"R",311383,"R",6090,"R",10630,"R",12584373,"R",18181899,"Z",0,"R",683,"Z",0,"R",0,"R",683,"R",18182582,"R",8134703,"R",4787419,"Z",0,"Z",0,"Z",0,"Z",0,"R",1632999,"R",818225,"R",2932819,"R",1493862,"R",2816308,"R",1290262,"R",2219095,"R",533899,"R",78015,"A",,"A",,"A",,"A",,"R",17689,"R",0,"R",18287512,"R",8467783,"R",2905871,"R",1628034,"R",756139,"R",70103,"R",4459582,1 ,"R",959208,"R",11742007,"R",1607662,"R",1985456,"R",4604054,"R",129251,"R",488175,"R",0,"R",912517,"R",0,"R",6133997,"R",3682489,"R",232413,"R",3914902,"R",2219095,2 ,"A",,"A",
101648,"R",4411399,"R",20363499,"R",0,"R",20363499,"R",24774898,"R",2166754,"R",129097,"R",1571229,"R",1700326,"R",1371623,"R",15094320,"R",16465943,"R",18166269,"R",1903883,"R",18862779,"R",418300,"R",0,"R",-12409579,"R",6871500,"R",604910,"R",2709355,"R",21397590,"R",3506118,"R",172104,"R",28390077,"R",8026578,"R",0,"R",0,"R",15635498,"R",14406987,"R",1228511,"R",12678143,"R",-7035154,"R",6871500,"R",953460,"R",422582,"Z",0,"Z",0,"Z",0,"Z",0,"R",3108866,"A",,"R",0,"A",,"R",0,"R",4484908,"R",0,"R",7920936,"R",0,"R",835662,"R",0,"R",0,"R",2292337,"R",4608,"R",97047,"R",11150590,"R",15635498,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15635498,"R",1817594,"R",1240601,"R",0,"R",0,"R",0,"R",0,"R",1173764,"R",748576,"R",3318553,"R",1900836,"R",2444566,"R",1016418,"R",81456,"R",2529001,"R",198937,"A",,"A",,"A",,"A",,"R",3042053,"R",0,"R",14406987,"R",5105368,"R",2282753,"R",2255922,"R",673519,"R",70868,"R",4018557,1 ,"R",1001000,"R",8327000,"R",855000,"R",1942646,"R",835662,"R",43351,"R",0,"Z",0,"Z",0,"R",2261752,"R",3140765,"R",3059309,"R",0,"R",3059309,"R",81456,1 ,"R",4469374,"R",3441039
101709,"R",34014649,"R",61728939,"R",27883193,"R",89612132,"R",123626781,"R",14029472,"R",915496,"R",21079804,"R",21995300,"R",49698484,"R",75900351,"R",125598835,"R",147594135,"R",7973086,"R",25117307,"R",6863834,"R",2139161,"R",-52031270,"R",-17910968,"R",1457870,"R",20070413,"R",74118117,"R",26387486,"R",3555460,"R",125589346,"R",63860407,"R",0,"R",0,"R",64240659,"R",71878771,"R",-7638112,"R",20010171,"R",-30283027,"R",-17910968,"R",20415027,"R",2204823,"R",5428735,"Z",0,"Z",0,"Z",0,"R",9140284,"Z",0,"Z",0,"Z",0,"R",2125487,"R",39314356,"Z",0,"R",18703151,"Z",0,"R",4614292,"Z",0,"Z",0,"Z",0,"R",422948,"R",0,"R",23740391,"R",63054747,"Z",0,"R",1185912,"Z",0,"R",0,"R",1185912,"R",64240659,"R",30497063,"R",14088871,"R",14469,"Z",0,"R",664835,"R",346411,"R",7737908,"R",3397728,"R",12878090,"R",5922758,"R",10560453,"R",3402220,"R",3538259,"R",5987694,"R",478928,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",71878771,"R",27636916,"R",14238291,"R",5852759,"R",3982321,"R",2024104,"R",18144380,1 ,"R",1145000,"R",41112000,"R",4222000,"R",8175000,"R",4614292,"R",223170,"R",31844,"R",0,"R",962879,"R",12704041,"R",18536226,"R",14704030,"R",293937,"R",14997967,"R",3538259,1 ,"R",20550150,"R",21923587
101736,"R",21421527,"R",26576356,"R",1665554,"R",28241910,"R",49663437,"R",3000663,"R",389139,"R",5137545,"R",5526684,"R",4078536,"R",32508257,"R",36586793,"R",42113477,"R",5241853,"R",23044235,"R",972650,"R",0,"R",-18708115,"R",5308770,"R",935553,"R",1480588,"R",42378764,"R",11614096,"R",0,"R",56409001,"R",28897091,"R",0,"R",0,"R",31480321,"R",30382159,"R",1098162,"R",18575602,"R",-14364994,"R",5308770,"R",6041184,"R",4180507,"R",1608401,"R",6757,"R",736,"R",6021,"R",260705,"A",,"R",0,"A",,"R",364940,"R",12462494,"R",0,"R",12435240,"R",0,"R",6457507,"R",0,"R",0,"R",0,"R",125079,"R",1,"R",19017827,"R",31480321,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31480321,"R",12892647,"R",7364281,"R",0,"R",0,"R",1590043,"R",797060,"R",2964413,"R",1094984,"R",4660006,"R",2351855,"R",3976242,"R",1358127,"R",3972787,"R",267307,"R",56968,"A",,"A",,"A",,"A",,"R",58714,"R",0,"R",30382159,"R",13023275,"R",4266448,"R",2661273,"R",1689121,"R",140988,"R",8601054,1 ,"R",1466975,"R",18486000,"R",2844000,"R",2591125,"R",6272586,"R",211434,"R",285570,"R",0,"R",0,"R",1036975,"R",7806565,"R",3833778,"R",0,"R",3833778,"R",3972787,1 ,"R",737021,"R",744426
101879,"R",67290394,"R",148989384,"R",11643578,"R",160632962,"R",227923356,"R",19234840,"R",1755382,"R",40562327,"R",42317709,"R",71120049,"R",111979980,"R",183100029,"R",225417738,"R",12151901,"R",77117391,"R",646495,"R",4397554,"R",-72572883,"R",9588557,"R",3873529,"R",14431311,"R",190294901,"R",27645300,"R",3282142,"R",239527183,"R",90537799,"Z",0,"Z",0,"R",120612004,"R",116467661,"R",4144343,"R",47655202,"R",-42210988,"R",9588557,"R",46155412,"R",1875979,"R",3343065,"R",68646,"R",68646,"Z",0,"R",17688269,"Z",0,"Z",0,"Z",0,"R",8620866,"R",77752237,"R",0,"R",30071686,"R",0,"R",11593254,"R",0,"R",0,"R",0,"R",965621,"R",0,"R",42630561,"R",120382798,"R",0,"R",0,"R",229206,"R",0,"R",229206,"R",120612004,"R",48500197,"R",28463663,"R",104064,"R",17729,"R",6406492,"R",2998393,"R",5816516,"R",2739247,"R",10672447,"R",4554809,"R",19103208,"R",7171061,"R",8376776,"R",17487961,"R",3756991,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",116467661,"R",49701893,"R",19227758,"R",5183053,"R",5096026,"R",3082356,"R",34176575,1 ,"R",6095000,"R",63227000,"R",6960865,"R",11041992,"R",11593254,"R",201434,"R",58651,"R",0,"R",0,"R",14877332,"R",26730671,"R",18239464,"R",114431,"R",18353895,"R",8376776,1 ,"R",34640080,"R",38771413
101897,"R",12167877,"R",24961918,"R",0,"R",24961918,"R",37129795,"R",2344276,"R",375000,"R",3484168,"R",3859168,"R",10270000,"R",20776947,"R",31046947,"R",34906115,"R",2513676,"R",14316918,"R",-19724186,"Z",0,"R",7461548,"R",2054280,"R",388083,"R",1625951,"R",32986262,"R",4470259,"R",0,"R",39470555,"R",14508637,"R",0,"R",0,"R",25485468,"R",24825612,"R",659856,"R",9440054,"R",-8045630,"R",2054280,"R",3914365,"R",808925,"R",2413252,"R",35699,"R",0,"R",35699,"R",907558,"A",,"R",26825,"A",,"R",0,"R",8106624,"R",0,"R",8746284,"R",0,"R",8465132,"R",0,"R",0,"R",4627,"R",50404,"R",16901,"R",17283348,"R",25389972,"R",0,"R",0,"R",0,"R",95496,"R",95496,"R",25485468,"R",11131311,"R",6533365,"R",0,"R",0,"R",0,"R",0,"R",1942481,"R",1090938,"R",1841824,"R",1051329,"R",4029999,"R",1372060,"R",4116024,"R",1711785,"R",152742,"A",,"A",,"A",,"A",,"R",52188,"R",0,"R",24825612,"R",10200434,"R",3348612,"R",1857518,"R",994871,"R",374133,"R",8050044,1 ,"R",1059795,"R",12955000,"R",1450000,"R",2093000,"R",8337299,"R",77238,"R",2080213,"R",0,"R",0,"R",0,"R",10494750,"R",5766531,"R",612195,"R",6378726,"R",4116024,1 ,"R",29536,"R",4923
101994,"R",2488288,"R",4171888,"R",500000,"R",4671888,"R",7160176,"R",795020,"R",215000,"R",521039,"R",736039,"R",930000,"R",7480723,"R",8410723,"R",9146762,"R",2397538,"R",3026888,"R",0,"R",0,"R",-6615992,"R",-3589104,"R",8000,"R",876754,"R",5795765,"R",2104790,"R",0,"R",8785309,"R",4613420,"R",0,"Z",0,"R",6839215,"R",6625750,"R",213465,"R",-452404,"R",-3350165,"R",-3589104,"R",504904,"R",435495,"R",365804,"R",0,"R",0,"R",0,"R",110292,"A",,"R",1059,"A",,"R",102898,"R",1520452,"R",0,"R",4582381,"R",0,"R",728507,"R",0,"R",0,"R",0,"R",7875,"R",0,"R",5318763,"R",6839215,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6839215,"R",2859958,"R",1891669,"R",0,"R",0,"R",0,"R",0,"R",412419,"R",227278,"R",657607,"R",458664,"R",1082862,"R",582523,"R",419660,"R",141243,"R",0,"A",,"A",,"A",,"A",,"R",1052001,"R",0,"R",6625750,"R",3160134,"R",736116,"R",684371,"R",329649,"R",34223,"R",1681257,1 ,"R",73029,"R",4557971,"R",1649192,"R",702260,"R",728507,"R",65295,"R",214961,"R",0,"R",0,"R",539683,"R",1548446,"R",1065183,"R",63603,"R",1128786,"R",419660,2 ,"A",,"A",
102030,"R",18751300,"R",29376833,"R",347731,"R",29724564,"R",48475864,"R",2999195,"R",433000,"R",4685368,"R",5118368,"R",1819000,"R",30692608,"R",32511608,"R",37629976,"R",8412152,"R",27417772,"R",0,"R",151428,"R",-22136269,"R",5432931,"R",1337148,"R",4041626,"R",48868789,"R",8890320,"R",0,"R",63137883,"R",33761049,"R",0,"R",0,"R",34212162,"R",32081052,"R",2131110,"R",20188147,"R",-16886326,"R",5432931,"R",3914793,"R",6265057,"R",846467,"R",0,"R",0,"R",0,"R",19523,"A",,"R",205231,"A",,"R",189150,"R",11440221,"R",0,"R",13932139,"R",621,"R",8737885,"R",0,"R",0,"R",0,"R",23376,"R",77920,"R",22771941,"R",34212162,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34212162,"R",11775379,"R",6632752,"R",0,"R",0,"R",0,"R",0,"R",1660776,"R",559914,"R",3572731,"R",1534217,"R",4867903,"R",2039706,"R",2578388,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",7625875,"R",589956,"R",32081052,"R",11356545,"R",3850817,"R",4320232,"R",1955451,"R",46946,"R",10551061,1 ,"R",540375,"R",17827000,"R",5635000,"R",2999195,"R",8737885,"R",262020,"R",109207,"R",0,"R",0,"R",0,"R",9109112,"R",6530724,"R",0,"R",6530724,"R",2578388,1 ,"R",151270,"R",151428
102067,"R",19965693,"R",48778989,"R",5864736,"R",54643725,"R",74609418,"R",4168915,"R",215085,"R",6503875,"R",6718960,"R",450694,"R",42631546,"R",43082240,"R",49801200,"R",7012470,"R",49977945,"R",1750000,"Z",0,"R",-29763282,"R",21964663,"R",1864736,"R",11534282,"R",59366194,"R",17939625,"R",192535,"R",90897372,"R",43051058,"Z",0,"R",2797411,"R",42668991,"R",42421492,"R",247499,"R",40218534,"R",-18501370,"R",21964663,"R",8911261,"R",2495152,"R",1882080,"R",961465,"R",0,"R",961465,"R",0,"A",,"R",22858,"A",,"R",534457,"R",14807273,"R",0,"R",17898758,"R",0,"R",9224526,"R",0,"R",0,"R",20595,"R",139640,"R",527658,"R",27811177,"R",42618450,"R",0,"R",48971,"R",0,"R",1570,"R",50541,"R",42668991,"R",18627877,"R",10769408,"Z",0,"Z",0,"Z",0,"Z",0,"R",4237347,"R",1948784,"R",4521739,"R",2271305,"R",9376072,"R",3715655,"R",5119402,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"R",539055,"R",0,"R",42421492,"R",18705152,"R",5852716,"R",2818295,"R",3253285,"R",21200,"R",11770844,1 ,"R",1800287,"R",25386167,"R",3863596,"R",3624530,"R",9224526,"R",159288,"R",293673,"R",0,"R",803134,"R",1512546,"R",11993167,"R",6873765,"R",0,"R",6873765,"R",5119402,2 ,"A",,"A",
102076,"R",8550910,"R",20342569,"R",8755910,"R",29098479,"R",37649389,"R",2014962,"R",580000,"R",3353499,"R",3933499,"R",6170000,"R",16611139,"R",22781139,"R",26714638,"R",1923445,"R",13592569,"R",365719,"R",2362376,"R",-5294396,"R",11026268,"R",691351,"R",2094631,"R",27533275,"R",5494574,"Z",0,"R",35813831,"R",15471262,"Z",0,"Z",0,"R",20488700,"R",19569266,"R",919434,"R",16585251,"R",-6478417,"R",11026268,"R",5453952,"R",789048,"R",633988,"R",1000,"R",1000,"Z",0,"R",422206,"A",,"R",25874,"A",,"R",34708,"R",7360776,"Z",0,"R",7837970,"Z",0,"R",5014827,"Z",0,"Z",0,"R",37132,"R",101767,"R",0,"R",12991696,"R",20352472,"R",0,"R",0,"R",0,"R",136228,"R",136228,"R",20488700,"R",6118443,"R",4144139,"Z",0,"Z",0,"R",13532,"R",13532,"R",971067,"R",483946,"R",2425417,"R",1268992,"R",3065401,"R",1318816,"R",2717829,"R",411072,"R",43868,"A",,"A",,"A",,"A",,"R",3846505,"R",0,"R",19569266,"R",7273293,"R",2429609,"R",2252901,"R",1062600,"R",188161,"R",6362702,1 ,"R",987714,"R",10316875,"R",1063819,"R",1811578,"R",5014827,"R",103371,"R",108898,"Z",0,"R",35380,"R",1938246,"R",7200722,"R",4393116,"R",89777,"R",4482893,"R",2717829,1 ,"R",2595654,"R",2594211
102094,"R",182139000,"R",719816000,"R",308941000,"R",1028757000,"R",1210896000,"R",87469000,"R",24097000,"R",132962000,"R",157059000,"R",369534000,"R",637328000,"R",1006862000,"R",1163921000,"R",99046000,"R",337303000,"R",58078000,"R",68311000,"R",-428294000,"R",35398000,"R",62697000,"R",0,"R",786620000,"R",321143000,"R",83472000,"R",1253932000,"R",534116000,"R",0,"R",0,"R",844018000,"R",844752000,"R",-734000,"R",265819000,"R",-229687000,"R",35398000,"R",136222000,"R",16411000,"R",7790000,"R",9892000,"R",9892000,"R",0,"R",25907000,"R",416034000,"R",13007000,"R",0,"R",27816000,"R",653079000,"R",0,"R",108268000,"R",0,"R",21103000,"R",0,"R",0,"R",10948000,"R",17857000,"R",15993000,"R",174169000,"R",827248000,"Z",0,"R",8612000,"R",8158000,"R",0,"R",16770000,"R",844018000,"R",141954000,"R",56346000,"R",33118000,"R",12743000,"R",10699000,"R",3921000,"R",31891000,"R",12676000,"R",46904000,"R",17289000,"R",51903000,"R",20864000,"R",13394000,"R",28376000,"R",11407000,"R",486513000,"R",224572000,"R",0,"R",0,"R",0,"R",0,"R",844752000,"R",359818000,"R",109611000,"R",40823000,"R",48611000,"R",12119000,"R",273770000,1 ,"R",16792000,"R",296654000,"R",52224000,"R",39968000,"R",20901000,"R",1407000,"R",45000,"R",0,"R",2607000,"R",24730000,"R",49690000,"R",35207000,"R",1089000,"R",36296000,"R",13394000,1 ,"R",152551000,"R",152946000
102313,"R",7583944,"R",22678828,"R",1077667,"R",23756495,"R",31340439,"R",2527763,"R",165000,"R",3414171,"R",3579171,"R",5670000,"R",19637997,"R",25307997,"R",28887168,"R",3133528,"R",16843828,"R",376601,"R",0,"R",-15372923,"R",1847506,"R",474470,"R",6588335,"R",22085654,"R",8585267,"R",3653626,"R",41387352,"R",18708524,"R",0,"R",0,"R",21375902,"R",21971501,"R",-595599,"R",10123892,"R",-7680787,"R",1847506,"R",3169463,"R",3037591,"R",1096853,"R",0,"R",0,"R",0,"R",2560,"A",,"R",2514,"A",,"R",133165,"R",7442146,"R",0,"R",8875582,"R",0,"R",5015075,"R",0,"R",0,"R",4048,"R",32201,"R",6850,"R",13933756,"R",21375902,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21375902,"R",9903727,"R",5408504,"R",0,"R",0,"R",67580,"R",13664,"R",2228765,"R",1185196,"R",1993875,"R",893211,"R",5249310,"R",1778374,"R",2522994,"R",5250,"R",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",21971501,"R",9278949,"R",2856611,"R",2188106,"R",1358864,"R",344130,"R",5944841,1 ,"R",694709,"R",12004000,"R",2351000,"R",2229794,"R",4920812,"R",59120,"R",320794,"Z",0,"Z",0,"R",413372,"R",5714098,"R",3188874,"R",2230,"R",3191104,"R",2522994,2 ,"A",,"A",
